pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF14668.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF12140.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF17888.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF00805.29,1,1,inf,0.35189723654187444,0.5111401667074547
PF11635.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF13458.13,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF00561.27,47,19,1.2508960882302258,0.27122070775191764,0.5111401667074547
PF02538.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF23593.2,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF05843.21,6,4,3.6860576923076924,0.11943914601646631,0.5111401667074547
PF06417.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF03226.22,4,3,5.528478731074261,0.12826280449719676,0.5111401667074547
PF22794.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF11548.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF09771.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF20309.5,1,1,inf,0.35189723654187444,0.5111401667074547
PF02137.25,2,2,inf,0.12381238976705741,0.5111401667074547
PF12257.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF03114.24,4,4,inf,0.01531996238231868,0.5111401667074547
PF23341.2,10,6,2.765151515151515,0.09709967791328175,0.5111401667074547
PF24458.2,4,4,inf,0.01531996238231868,0.5111401667074547
PF18345.8,7,5,4.60867997114691,0.05682660650885887,0.5111401667074547
PF25408.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF17807.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF25210.2,14,9,3.32014440433213,0.025179446219556735,0.5111401667074547
PF22902.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF06087.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF01902.25,1,1,inf,0.35189723654187444,0.5111401667074547
PF16676.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF10639.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF13507.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF06840.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF10220.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF14726.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF11496.15,7,6,11.064935064935066,0.009264922656986495,0.5111401667074547
PF18569.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF14909.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF12906.14,5,5,inf,0.005387694945510669,0.5111401667074547
PF00436.32,1,1,inf,0.35189723654187444,0.5111401667074547
PF14575.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF00654.26,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF16752.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF04849.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF24140.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF09294.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF10246.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF22048.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF24017.3,41,17,1.3058134394341292,0.2460676517721182,0.5111401667074547
PF15492.13,1,1,inf,0.35189723654187444,0.5111401667074547
